"Issue ID","Work Item ID","Project Key","Issue Type","Summary","Description","Parent ID","Labels","External Link","Acceptance Criteria"
"gh-73-epic-story-3-task-1","gh-73-epic-story-3-task-1","AUTO","Sub-task","Implement CSS-only floating label","Derived from Phase 3: Floating Labels (Optional)","gh-73-epic-story-3","medium-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/73",""
"gh-73-epic-story-3-task-2","gh-73-epic-story-3-task-2","AUTO","Sub-task","Add smooth transitions","Derived from Phase 3: Floating Labels (Optional)","gh-73-epic-story-3","medium-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/73",""
"gh-73-epic-story-3-task-3","gh-73-epic-story-3-task-3","AUTO","Sub-task","Test across browsers","Derived from Phase 3: Floating Labels (Optional)","gh-73-epic-story-3","medium-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/73",""
"gh-73-epic-story-4","gh-73-epic-story-4","AUTO","Story","Phase 4: Enhanced Feedback - Form Input Accessibility Improvements","Parent GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/73

1. Add validation messages
2. Implement inline help text
3. Show character counts where relevant","gh-73-epic","medium-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/73","1. All form inputs have visible labels | 2. Labels persist when input is focused or filled | 3. Clear buttons appear on all text inputs when filled | 4. Labels maintain contrast ratio of 4.5:1 minimum | 5. Labels properly associated with inputs (for/id) | 6. Screen reader announces label, value, and validation | 7. Keyboard navigation works for all interactions | 8. Help text provides additional context where needed | 9. Error messages are accessible (role=""alert"") | 10. Passes axe-core accessibility audit"
"gh-73-epic-story-4-task-1","gh-73-epic-story-4-task-1","AUTO","Sub-task","Add validation messages","Derived from Phase 4: Enhanced Feedback","gh-73-epic-story-4","medium-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/73",""
"gh-73-epic-story-4-task-2","gh-73-epic-story-4-task-2","AUTO","Sub-task","Implement inline help text","Derived from Phase 4: Enhanced Feedback","gh-73-epic-story-4","medium-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/73",""
"gh-73-epic-story-4-task-3","gh-73-epic-story-4-task-3","AUTO","Sub-task","Show character counts where relevant","Derived from Phase 4: Enhanced Feedback","gh-73-epic-story-4","medium-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/73",""
"gh-72-epic","gh-72-epic","AUTO","Epic","[GH#72] Empty State Design","GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/72
Labels: [object Object], [object Object], [object Object]

# Empty State Design

**Priority:** Medium  
**Type:** UX Enhancement  
**Component:** EdhrecReader, Dashboard  
**Effort:** Low (< 1 day)

## Problem

When no commander is selected, the interface shows filters and instructions but no visual placeholder for where results will appear. This leaves users uncertain about what to expect and doesn't communicate the value proposition effectively.

### Current Issues

- No indication of where commander data will appear
- Missing visual feedback about expected outcome
- Empty space below filters looks unfinished
- No guidance on popular commanders or next steps
- Opportunity to educate users about features

### User Impact

- **Medium:** New users unsure what the interface will show
- Reduced confidence in using the tool
- Missed opportunity to guide user behavior
- No examples of tool value until after first search

## Screenshots

- [Current empty state](https://github.com/user-attachments/assets/45f1f1e9-f478-4aa9-a40f-083ef4c8b453)

## Proposed Solution

### Empty State Component

Create visually appealing placeholder that:

1. Shows where content will appear
2. Provides helpful guidance
3. Suggests popular commanders
4. Illustrates the value proposition

### Design Options

#### Option A: Illustrated Placeholder

```
┌─────────────────────────────────────┐
│                                     │
│        [Magic Wand Icon]            │
│                                     │
│   Search for a commander above      │
│   to see EDHREC recommendations     │
│                                     │
│   Popular commanders:               │
│   • Atraxa, Grand Unifier          │
│   • The Ur-Dragon                   │
│   • Miirym, Sentinel Wyrm          │
│                                     │
└─────────────────────────────────────┘
```

#### Option B: Preview Cards (Skeleton)

```
┌──────────┐  ┌──────────┐  ┌──────────┐
│ [------] │  │ [------] │  │ [------] │
│ [------] │  │ [------] │  │ [------] │
│ [------] │  │ [------] │  │ [------] │
└──────────┘  └──────────┘  └──────────┘
     Results will appear here
```

#### Option C: Feature Showcase

```
┌─────────────────────────────────────┐
│  ✨ Compare EDHREC recommendations  │
│     with your personal collection   │
│                                     │
│  📊 View card prices from Scryfall │
│                                     │
│  🎯 Filter by owned/unowned cards  │
│                                     │
│  Start by searching a commander ↑  │
└─────────────────────────────────────┘
```

### Recommended Approach (Hybrid)

Combine elements from all options:

```vue
<template>
  <div class=""empty-state"">
    <div class=""illustration"">
      <svg><!-- Stylized card grid icon --></svg>
    </div>

    <h3>Find Your Next Commander Deck</h3>

    <p class=""description"">
      Search for a commander above to see EDHREC recommendations, Scryfall pricing, and highlight
      cards you already own.
    </p>

    <div class=""suggestions"">
      <h4>Popular Commanders</h4>
      <div class=""commander-chips"">
        <button @click=""selectCommander('Atraxa, Grand Unifier')"">Atraxa, Grand Unifier</button>
        <button @click=""selectCommander('The Ur-Dragon')"">The Ur-Dragon</button>
        <button @click=""selectCommander('Miirym, Sentinel Wyrm')"">Miirym, Sentinel Wyrm</button>
        <!-- More suggestions -->
      </div>
    </div>

    <div class=""features-hint"">
      <span>💡 Tip: Upload a CSV to highlight owned cards</span>
    </div>
  </div>
</template>
```

### Visual Design

**Colors:**

- Use muted slate tones (not distracting)
- Accent with emerald for interactive elements
- Subtle gradients for depth

**Typography:**

- Large heading (text-xl or text-2xl)
- Medium description (text-sm)
- Small hints (text-xs)

**Spacing:**

- Generous padding (p-12)
- Centered layout
- Adequate breathing room

**Iconography:**

- Stylized card deck illustration
- SVG icons for features
- Avoid generic ""no data"" icons

## Implementation Details

### New Component

```typescript
// src/components/EdhrecEmptyState.vue
<script setup lang=""ts"">
import { mdiMagicStaff, mdiCardsOutline } from '@mdi/js';

const emit = defineEmits<{
  'select-commander': [name: string];
}>();

const popularCommanders = [
  'Atraxa, Grand Unifier',
  'The Ur-Dragon',
  'Miirym, Sentinel Wyrm',
  'Prosper, Tome-Bound',
  'Korvold, Fae-Cursed King',
  'Muldrotha, the Gravetide'
];

const selectCommander = (name: string) => {
  emit('select-commander', name);
};
</script>

<template>
  <Card class=""py-12 text-center"">
    <div class=""flex flex-col items-center gap-6 max-w-2xl mx-auto"">
      <!-- Illustration -->
      <div class=""w-24 h-24 rounded-full bg-emerald-50 dark:bg-emerald-900/20 flex items-center justify-center"">
        <svg viewBox=""0 0 24 24"" class=""w-12 h-12 text-emerald-500"">
          <path :d=""mdiCardsOutline"" fill=""currentColor"" />
        </svg>
      </div>

      <!-- Heading -->
      <div>
        <h3 class=""text-2xl font-bold text-slate-900 dark:text-white mb-2"">
          Find Your Next Commander Deck
        </h3>
        <p class=""text-slate-600 dark:text-slate-300"">
          Search for a commander above to see EDHREC recommendations,
          live Scryfall pricing, and highlight cards you already own.
        </p>
      </div>

      <!-- Popular suggestions -->
      <div class=""w-full"">
        <p class=""text-xs font-semibold text-slate-500 uppercase tracking-wide mb-3"">
          Popular Commanders
        </p>
        <div class=""flex flex-wrap gap-2 justify-center"">
          <button
            v-for=""commander in popularCommanders""
            :key=""commander""
            @click=""selectCommander(commander)""
            class=""px-4 py-2 rounded-full border border-slate-200 text-sm font-medium text-slate-700 hover:border-emerald-400 hover:text-emerald-600 transition dark:border-slate-700 dark:text-slate-300""
          >
            {{ commander }}
          </button>
        </div>
      </div>

      <!-- Feature hint -->
      <div class=""flex items-center gap-2 text-xs text-slate-500"">
        <svg viewBox=""0 0 24 24"" class=""w-4 h-4"">
          <path :d=""mdiMagicStaff"" fill=""currentColor"" />
        </svg>
        <span>Tip: Upload a CSV to automatically highlight cards you own</span>
      </div>
    </div>
  </Card>
</template>
```

### Integration in EdhrecReader

```vue
<!-- src/components/EdhrecReader.vue -->
<template>
  <div>
    <!-- Commander search section -->
    <CommanderSearch />

    <!-- Empty state or results -->
    <EdhrecEmptyState v-if=""!hasCommander"" @select-commander=""handleCommanderSelection"" />

    <CardlistSection v-else :cardlists=""cardlists"" />
  </div>
</template>
```

## Acceptance Criteria

- [ ] Empty state shown when no commander selected
- [ ] Illustration is visually appealing and on-brand
- [ ] Popular commander suggestions are clickable
- [ ] Clicking suggestion auto-fills search and triggers query
- [ ] Empty state hidden once commander data loads
- [ ] Works in both light and dark modes
- [ ] Responsive on mobile (stacked layout)
- [ ] Smooth transition when data loads
- [ ] Copy is clear and helpful
- [ ] No layout shift when transitioning to results

## Variations for Different States

### No Commander Selected (Initial)

Show full empty state with suggestions

### Loading Commander Data

Show skeleton cards or loading spinner

### No Results Found

Show different message: ""No recommendations found for this commander""

### API Error

Show error state with retry button

## Related Issues

- #TBD-loading-states (skeleton screens)
- #TBD-information-density (affects layout)
- docs/issues/medium-priority/03-standardize-error-handling.md

## Inspiration Examples

- GitHub's empty repository state
- Notion's empty page illustrations
- Vercel's project empty state
- Linear's empty views

## References

- [Empty States - Laws of UX](https://lawsofux.com/empty-state/)
- [Material Design Empty States](https://material.io/design/communication/empty-states.html)
- [Empty State Best Practices](https://www.nngroup.com/articles/empty-state/)


Acceptance Criteria:
  1. Empty state shown when no commander selected
  2. Illustration is visually appealing and on-brand
  3. Popular commander suggestions are clickable
  4. Clicking suggestion auto-fills search and triggers query
  5. Empty state hidden once commander data loads
  6. Works in both light and dark modes
  7. Responsive on mobile (stacked layout)
  8. Smooth transition when data loads
  9. Copy is clear and helpful
  10. No layout shift when transitioning to results","","medium-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/72","1. Empty state shown when no commander selected | 2. Illustration is visually appealing and on-brand | 3. Popular commander suggestions are clickable | 4. Clicking suggestion auto-fills search and triggers query | 5. Empty state hidden once commander data loads | 6. Works in both light and dark modes | 7. Responsive on mobile (stacked layout) | 8. Smooth transition when data loads | 9. Copy is clear and helpful | 10. No layout shift when transitioning to results"
"gh-71-epic","gh-71-epic","AUTO","Epic","[GH#71] Information Density & Whitespace Balance","GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/71
Labels: [object Object], [object Object], [object Object]

# Information Density & Whitespace Balance

**Priority:** High  
**Type:** UX Enhancement  
**Component:** Dashboard, Layout  
**Effort:** Medium (1-3 days)

## Problem

The interface has generous whitespace which aids readability but significantly reduces information density. The ""Find commanders"" section, dropdown filters, and legal notice consume substantial vertical space, requiring users to scroll extensively to see actual commander results and card data.

### Current Issues

- Excessive vertical scrolling required to reach primary content
- Desktop users with large screens see mostly empty space
- Filter dropdowns take full-width rows on desktop despite available horizontal space
- Legal notice dominates bottom of viewport on smaller screens
- Long time-to-value for primary task (viewing commander recommendations)
- Card padding (p-3 sm:p-4) is generous but limits content density

### User Impact

- **High:** Users must scroll multiple screens before seeing results
- Reduced efficiency for power users who want quick comparisons
- Desktop advantage not fully utilized
- Perceived as ""empty"" or lacking content

## Screenshots

- [Main interface showing whitespace](https://github.com/user-attachments/assets/45f1f1e9-f478-4aa9-a40f-083ef4c8b453)
- [Dark mode with spacing](https://github.com/user-attachments/assets/8b32ef9f-2f8c-4958-9829-501ce3b25d61)

## Proposed Solution

### 1. Compact Filter Layout

**Current:** Filters stack vertically in grid

```html
<div class=""grid grid-cols-4 gap-2"">
  <div>Bracket: [All ▼]</div>
  <div>Budget: [Any ▼]</div>
  <div>Page Type: [Commander ▼]</div>
  <div>Companion: [None ▼]</div>
</div>
```

**Proposed:** Single row with inline labels

```html
<div class=""flex flex-wrap gap-3 items-center"">
  <span class=""text-xs text-slate-500"">Filters:</span>
  <select>
    Bracket: All
  </select>
  <select>
    Budget: Any
  </select>
  <select>
    Page Type: Commander
  </select>
  <select>
    Companion: None
  </select>
</div>
```

### 2. Collapsible Legal Notice

**Current:** Always visible, 4-5 line paragraph + bullet list

**Proposed:**

- Collapsed by default: ""Independent hobby project · Learn more ▼""
- Expand on click to show full disclaimer
- Move to footer section on desktop
- Consider moving to FAQ or About page

### 3. Density Mode Toggle

Add user preference for information density:

**Comfortable (Default):**

- Current spacing preserved
- Good for casual browsing
- Prioritizes readability

**Compact:**

- Reduced padding (p-2 instead of p-3/p-4)
- Tighter line-height
- Smaller font sizes (text-xs instead of text-sm)
- More cards visible per screen

**Cozy (Middle Ground):**

- Moderate spacing reduction
- Balance between comfort and density

```typescript
// Composable: useLayoutDensity.ts
export type Density = ""comfortable"" | ""cozy"" | ""compact"";

export const useLayoutDensity = () => {
  const density = ref<Density>(""comfortable"");

  const spacing = computed(() => {
    return {
      comfortable: ""p-4 gap-6"",
      cozy: ""p-3 gap-4"",
      compact: ""p-2 gap-3"",
    }[density.value];
  });

  return { density, spacing };
};
```

### 4. Multi-Column Layout on Desktop

**Current:** Single column max-width container (max-w-6xl)

**Proposed for wide screens (1280px+):**

- Sidebar with filters (fixed position)
- Main content area for cards (scrollable)
- Two-column card grid instead of single column

```html
<div class=""flex gap-6"">
  <aside class=""w-80 sticky top-0"">
    <!-- Filters, controls -->
  </aside>
  <main class=""flex-1"">
    <!-- Commander results -->
  </main>
</div>
```

### 5. Reduced Component Padding

**Current padding classes:**

- Cards: `p-3 sm:p-4`
- Sections: `gap-8`
- Container: `py-6`

**Proposed:**

- Cards: `p-2 sm:p-3`
- Sections: `gap-4 sm:gap-6`
- Container: `py-4 sm:py-6`

## Implementation Plan

### Phase 1: Quick Wins (< 4 hours)

1. Reduce padding on Card components
2. Make filter layout single row on desktop
3. Collapse legal notice by default
4. Adjust section gaps (gap-8 → gap-4)

### Phase 2: Layout Improvements (1 day)

1. Implement collapsible legal notice component
2. Create multi-column layout for desktop
3. Optimize responsive breakpoints
4. Add sticky sidebar on large screens

### Phase 3: Density Mode (1-2 days)

1. Create `useLayoutDensity` composable
2. Add density toggle to toolbar
3. Apply density classes throughout
4. Store preference in localStorage
5. Add density to onboarding

## Technical Details

### Files to Modify

- `src/components/Dashboard.vue` - Main layout structure
- `src/components/Card.vue` - Base card padding
- `src/components/CommanderSearch.vue` - Filter layout
- `src/components/SiteNotice.vue` - Make collapsible
- `src/components/ToolkitHeader.vue` - Add density toggle
- `src/composables/useLayoutDensity.ts` - New composable

### CSS Approach

```vue
<!-- Card.vue -->
<script setup lang=""ts"">
import { useLayoutDensity } from ""@/composables/useLayoutDensity"";

const { spacing } = useLayoutDensity();
</script>

<template>
  <div :class=""['rounded-xl border bg-white', spacing]"">
    <slot />
  </div>
</template>
```

### Responsive Breakpoints

```css
/* Current: max-w-6xl single column */
.container {
  max-width: 72rem; /* 1152px */
}

/* Proposed: Multi-column on large screens */
@media (min-width: 1280px) {
  .layout-sidebar {
    display: flex;
    gap: 1.5rem;
  }

  .layout-sidebar aside {
    width: 20rem;
    position: sticky;
    top: 1rem;
  }
}
```

## Acceptance Criteria

- [ ] Filter row takes < 60px vertical space on desktop
- [ ] Legal notice collapsible, collapsed by default
- [ ] Sidebar layout available on screens > 1280px
- [ ] Density toggle in toolbar with 3 options
- [ ] User preference persisted in localStorage
- [ ] At least 30% more vertical content visible in compact mode
- [ ] No regressions in mobile usability
- [ ] Smooth transitions between density modes
- [ ] Documentation updated with density feature

## Measurements

### Current State (1280px width)

- Viewport height: ~800px visible
- Toolkit header: ~180px
- Find commanders card: ~400px
- Filters: ~60px
- Legal notice: ~200px
- **Cards visible:** 0 (need to scroll)

### Target State (Compact)

- Toolkit header: ~120px
- Find commanders: ~280px
- Filters (inline): ~40px
- Legal notice (collapsed): ~30px
- **Cards visible:** 2-3 above fold

## User Research Questions

Before implementation, consider testing:

- Do users prefer compact or comfortable by default?
- How often do users read the legal notice?
- Do power users want even more density?
- Is sidebar layout intuitive on desktop?

## Alternatives Considered

1. **Infinite scroll** - Future enhancement, doesn't solve initial density
2. **Pagination** - Adds navigation complexity
3. **Grid view toggle** - Could complement density mode
4. **Floating filters** - Considered for mobile
5. **Hide toolbar by default** - Already implemented (collapsed state)

## Related Issues

- #TBD-visual-hierarchy (affects toolbar density)
- #TBD-mobile-toolbar (density implications for mobile)
- #TBD-empty-states (affects perceived density)
- docs/issues/medium-priority/01-refactor-large-components.md

## References

- [Material Design Density](https://material.io/design/layout/applying-density.html)
- [Information Scent](https://www.nngroup.com/articles/information-scent/)
- [F-Pattern Layout](https://www.nngroup.com/articles/f-shaped-pattern-reading-web-content/)


Acceptance Criteria:
  1. Filter row takes < 60px vertical space on desktop
  2. Legal notice collapsible, collapsed by default
  3. Sidebar layout available on screens > 1280px
  4. Density toggle in toolbar with 3 options
  5. User preference persisted in localStorage
  6. At least 30% more vertical content visible in compact mode
  7. No regressions in mobile usability
  8. Smooth transitions between density modes
  9. Documentation updated with density feature","","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71","1. Filter row takes < 60px vertical space on desktop | 2. Legal notice collapsible, collapsed by default | 3. Sidebar layout available on screens > 1280px | 4. Density toggle in toolbar with 3 options | 5. User preference persisted in localStorage | 6. At least 30% more vertical content visible in compact mode | 7. No regressions in mobile usability | 8. Smooth transitions between density modes | 9. Documentation updated with density feature"
"gh-71-epic-story-1","gh-71-epic-story-1","AUTO","Story","Phase 1: Quick Wins (< 4 hours) - Information Density & Whitespace Balance","Parent GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/71

1. Reduce padding on Card components
2. Make filter layout single row on desktop
3. Collapse legal notice by default
4. Adjust section gaps (gap-8 → gap-4)","gh-71-epic","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71","1. Filter row takes < 60px vertical space on desktop | 2. Legal notice collapsible, collapsed by default | 3. Sidebar layout available on screens > 1280px | 4. Density toggle in toolbar with 3 options | 5. User preference persisted in localStorage | 6. At least 30% more vertical content visible in compact mode | 7. No regressions in mobile usability | 8. Smooth transitions between density modes | 9. Documentation updated with density feature"
"gh-71-epic-story-1-task-1","gh-71-epic-story-1-task-1","AUTO","Sub-task","Reduce padding on Card components","Derived from Phase 1: Quick Wins (< 4 hours)","gh-71-epic-story-1","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71",""
"gh-71-epic-story-1-task-2","gh-71-epic-story-1-task-2","AUTO","Sub-task","Make filter layout single row on desktop","Derived from Phase 1: Quick Wins (< 4 hours)","gh-71-epic-story-1","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71",""
"gh-71-epic-story-1-task-3","gh-71-epic-story-1-task-3","AUTO","Sub-task","Collapse legal notice by default","Derived from Phase 1: Quick Wins (< 4 hours)","gh-71-epic-story-1","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71",""
"gh-71-epic-story-1-task-4","gh-71-epic-story-1-task-4","AUTO","Sub-task","Adjust section gaps (gap-8 → gap-4)","Derived from Phase 1: Quick Wins (< 4 hours)","gh-71-epic-story-1","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71",""
"gh-71-epic-story-2","gh-71-epic-story-2","AUTO","Story","Phase 2: Layout Improvements (1 day) - Information Density & Whitespace Balance","Parent GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/71

1. Implement collapsible legal notice component
2. Create multi-column layout for desktop
3. Optimize responsive breakpoints
4. Add sticky sidebar on large screens","gh-71-epic","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71","1. Filter row takes < 60px vertical space on desktop | 2. Legal notice collapsible, collapsed by default | 3. Sidebar layout available on screens > 1280px | 4. Density toggle in toolbar with 3 options | 5. User preference persisted in localStorage | 6. At least 30% more vertical content visible in compact mode | 7. No regressions in mobile usability | 8. Smooth transitions between density modes | 9. Documentation updated with density feature"
"gh-71-epic-story-2-task-1","gh-71-epic-story-2-task-1","AUTO","Sub-task","Implement collapsible legal notice component","Derived from Phase 2: Layout Improvements (1 day)","gh-71-epic-story-2","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71",""
"gh-71-epic-story-2-task-2","gh-71-epic-story-2-task-2","AUTO","Sub-task","Create multi-column layout for desktop","Derived from Phase 2: Layout Improvements (1 day)","gh-71-epic-story-2","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71",""
"gh-71-epic-story-2-task-3","gh-71-epic-story-2-task-3","AUTO","Sub-task","Optimize responsive breakpoints","Derived from Phase 2: Layout Improvements (1 day)","gh-71-epic-story-2","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71",""
"gh-71-epic-story-2-task-4","gh-71-epic-story-2-task-4","AUTO","Sub-task","Add sticky sidebar on large screens","Derived from Phase 2: Layout Improvements (1 day)","gh-71-epic-story-2","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71",""
"gh-71-epic-story-3","gh-71-epic-story-3","AUTO","Story","Phase 3: Density Mode (1-2 days) - Information Density & Whitespace Balance","Parent GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/71

1. Create `useLayoutDensity` composable
2. Add density toggle to toolbar
3. Apply density classes throughout
4. Store preference in localStorage
5. Add density to onboarding","gh-71-epic","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71","1. Filter row takes < 60px vertical space on desktop | 2. Legal notice collapsible, collapsed by default | 3. Sidebar layout available on screens > 1280px | 4. Density toggle in toolbar with 3 options | 5. User preference persisted in localStorage | 6. At least 30% more vertical content visible in compact mode | 7. No regressions in mobile usability | 8. Smooth transitions between density modes | 9. Documentation updated with density feature"
"gh-71-epic-story-3-task-1","gh-71-epic-story-3-task-1","AUTO","Sub-task","Create `useLayoutDensity` composable","Derived from Phase 3: Density Mode (1-2 days)","gh-71-epic-story-3","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71",""
"gh-71-epic-story-3-task-2","gh-71-epic-story-3-task-2","AUTO","Sub-task","Add density toggle to toolbar","Derived from Phase 3: Density Mode (1-2 days)","gh-71-epic-story-3","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71",""
"gh-71-epic-story-3-task-3","gh-71-epic-story-3-task-3","AUTO","Sub-task","Apply density classes throughout","Derived from Phase 3: Density Mode (1-2 days)","gh-71-epic-story-3","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71",""
"gh-71-epic-story-3-task-4","gh-71-epic-story-3-task-4","AUTO","Sub-task","Store preference in localStorage","Derived from Phase 3: Density Mode (1-2 days)","gh-71-epic-story-3","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71",""
"gh-71-epic-story-3-task-5","gh-71-epic-story-3-task-5","AUTO","Sub-task","Add density to onboarding","Derived from Phase 3: Density Mode (1-2 days)","gh-71-epic-story-3","high-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/71",""
